Magician","Zorro","Zorro (Spanish for ""fox"" and ""sly"") is a fictional character created in 1919 by New York–based pulp writer Johnston McCulley. His true name is Don Diego de la Vega. Zorro is a Californio nobleman of Spanish and Native Californian descent, living in Los Angeles during the era of Mexican rule. He is a masked outlaw who defends commoners and the indigenous people of the land against tyrannical officials and other villains."
Magician","Mercurius","Mercurius, also known as Mercury, is the Roman god of commerce, speed and merchants along with being the messenger god of the Dii Consentes, the roman pantheon of gods. A diverse god, he is seen as a symbol of human unconscious and the mental world. He is equated with the Philosopher's Stone, the ultimate mystery in the field of Alchemy."
Magician","Pyro Jack","Pyro Jack is named after the fabled figure Jack-o'-lantern. According to the earliest accounts of the tale, ""Stingy Jack"" was an Irish farmer who persuaded the devil not to take him to hell. When he was refused entry into heaven, he wandered the earth as a turnip-headed (or pumpkin-headed) soul who would come to be called ""Jack of the Lantern,"" or so says the legend. Jack-o'-lanterns are carved by children and enthusiasts alike on Halloween. The tradition can also be thought to help guide the lost soul himself."
Magician","Jack Frost","Jack Frost is a spirit originating from England. He is a snow elf who brings in cold weather during the winter and is thought to be responsible for the frost that forms on the windows of homes and buildings."
Magician","Nekomata","In Japanese folklore, a nekomata, also known as a bakeneko, is a type of yokai that appears as a cat with supernatural abilities akin to those of the fox or raccoon dog. A cat may become a bakeneko in a number of ways: it may reach a certain age, be kept for a certain number of years, grow to a certain size or be allowed to keep a long tail. In the last case, the tail forks in two and the bakeneko is then called a nekomata. This superstition may have some connection to the breeding of the Japanese Bobtail."
Magician","Sandman","The Sandman is a mythical being from folklore, originating from Northern European lore (specifically rural Germany), who is said to be the embodiment of dreams. He is a figure that is rumored to put people to sleep by sprinkling magical sand onto the eyes of children while they sleep at night. The rheum in one's eyes upon waking is believed to be the result of the Sandman's work the previous evening. For bad children who still wouldn't sleep, he would scoop their eyes out."
Magician","Choronzon","Choronzon, known as the Dweller in the Abyss or the Demon of Dispersion, is a demon known to hold vast amounts of knowledge that was summoned by Aleister Crowley. Crowley was supposedly attempting to gain wisdom from the 11th order of demons. However, the summoned Choronzon inflicted severe suffering on Crowley's disciples. Crowley was later said to either succeed in gaining wisdom, or was possessed instead. It is the last hurdle in conquering the dark side of the ego."
Magician","Queen Mab","Mab, also known as Medb or Meive, is the queen of Connacht. Famous for her capricious nature and her many lovers, she wages many wars for the sake of her continued glory. The Cattle Raid of Cooley makes her cross paths with her archenemy Cu Chulainn, who shamed her numerous times by slaying her pets, warriors and handmaidens. She is the enemy (and former wife) of Conchobar mac Nessa, king of Ulster, and is best known for starting the Táin Bó Cúailnge (""The Cattle Raid of Cooley"") to steal Ulster's prize stud bull Donn Cúailnge."
Magician","Rangda","Rangda is the demon queen of the leyaks, witches who can separate their head and entrails from their body, according to traditional Balinese mythology. Terrifying to behold, the child-eating Rangda leads an army of evil witches against the leader of the forces of good, Barong."
Magician","Surt","Surt, more commonly known as Surtr, is the gigantic fire jötunn that rules the land of fire, Muspelheim from Norse mythology. He guards the entrance of this realm with his shining sword, Laevateinn, which is said to be brighter than the sun. It is also said to be the creator and the destroyer, as the fires of his realm created the stars of the heavens, and later during Ragnarok, it will rain down fire unto all land."
Magician","Futsunushi","Futsunushi-no-kami (経津主神) is a Shinto deity of swords. He is regarded as the personification of the sword Futsu-no-mitama."
Priestess","Johanna","Johanna is based on Pope Joan, a legendary medieval woman who reigned as pope for a short period, going against the Catholic Church's ingrained tradition of male popes. Though the story was widely believed for centuries, modern historians have found no evidence of her existence and believe the legend to be a work of fiction meant to discredit the church."
Priestess","Anat","Anat, also known as Anath, Anant, Anit, Anti, Anaitis, Anait, Anthat or Antit, is a western Semitic goddess of war and mistress of wild animals, also associated with love and sex. In mythical texts, she is famous for having a violent temperament and for taking joy in slaughter."
Priestess","Silky","A Silky, also known as Silkie (Silkies for plural), is a female fae or spirit clothed in silk from the borders of Scotland, known to ""wear rustling silk as she does household chores"" and ""terrorizes lazy servants."" Although usually helpful and valued, performing chores and guarding houses against harmful intruders, they can also be mischievous, leaving houses they inhabit in disarray. They were sometimes believed as the female version of Brownies."
Priestess","Apsaras","Apsaras (Sanskrit: अप्सरा) also known as Vidhya Dhari, according to Hindu and Buddhist mythology, are spirits that appear in the form of young, beautiful women who have mastered the fine art of celestial dance. They are the wives of Indra's servants, Gandharvas, and are known to entertain the gods and fallen heroes, dancing in the divine palaces to music made by their husbands. They are frequently equated with the water-elemental nymphs and naiads of Ancient Greece, and depictions of them can be seen in Cambodian and Balinese culture."
Priestess","Koh-i-Noor (Treasure Demon)","The Koh-i-Noor, literally meaning ""mountain of light"" in Hindi, is one of the largest cut diamonds in the world, weighing 105.6 carats (21.12 g). There is no record of its original weight, but the earliest supported weight is 191 metric carats. Part of the British Crown Jewels, it was possibly mined in Kollur Mine, India, during the period of the Kakatiya dynasty. The Koh-i-Noor acquired a reputation within the British royal family for bringing bad luck to any man who wears it. As such, it has only been worn by female family members."
Priestess","Isis","Isis, also known as Aset or Eset, was a mother goddess in ancient Egyptian religious beliefs, whose worship spread throughout the Greco-Roman world. She was worshiped as the ideal mother and wife, patron of nature and magic; friend of slaves, sinners, artisans and the downtrodden, as well as listening to the prayers of the wealthy, maidens, aristocrats and rulers."
Priestess","Kikuri-Hime","Kikuri-Hime-no-mikoto (菊理姫 or 菊理媛命) means ""Priestess Chrysanthemum."" Chrysanthemum is her symbolic flower and associated with lamentation at death in East Asian cultures. Kikuri-Hime is briefly mentioned in Nihon Shoki that after Izanagi was driven out of Yomotsu Hirasaka (Shinto Netherworld) in his failed attempt to retrieve his late consort, Izanami. Kikuri-Hime mediated on behalf of Izanami so that the husband and wife could engage in a debate in their confrontation in Yomi. The exact content of this debate is not recorded, although there has been much conjecture. It is the actions of Kikuri-Hime that established the duty of Miko (Japanese priestess) of communicating with the netherworld on behalf of the living one. She has also been known as a goddess of matchmaking since ancient times."
Priestess","Scathach","Scathach (""Shadowy"") also known as ""The Shadowy One,"" is a legendary figure in the Ulster Cycle of Irish mythology. She is a legendary Scottish warrior woman and martial arts teacher who trains the legendary Ulster hero Cu Chulainn in the arts of combat. Texts describe her homeland as ""Alpi,"" which commentators associate with Alba, the Gaelic name of Scotland; she is especially associated with the Isle of Skye, where her residence Dún Scáith (Fort of Shadows) stands."
Priestess","Sarasvati","Sarasvati, also known as Saraswati, is the goddess of knowledge, music and the arts in Hindu mythology. She has been identified with the Vedic Sarasvati River. She is considered as consort of Brahma, the Hindu god of creation. Thus, with the goddesses Lakshmi and Parvati, she forms the Tridevi, who are consorts of the male trinity, the Trimurti, consisting of Brahma, Vishnu and Shiva, respectively. Sarasvati's children are the Vedas, which are the oldest sacred texts of Hinduism."
Priestess","Skadi","Skadi (Norse: Skaði), alternatively referred to as Öndurguð or Öndurdís (lit: Snowshoe goddess), is a jötunn, a giantess in Norse mythology. Associated with skiing, the hunt and winter, she is the daughter of Thjazi, one-time wife of the god Njörður, and stepmother of Freyr and Freya."
Priestess","Cybele","Cybele is the deity of Phrygia, a realm in ancient Anatolia, that represents the idea of a mother goddess, similar to Gaia of the Greeks. Cybele is also associated with various natural elements, including wildlife and vegetation. Wild cats in particular were often associated with her. It's possible she was derived from an earlier mostly Hittite goddess, Kubaba."
Empress","Milady (Persona 5)","Milady de Winter, more commonly referred to as ""Milady"" is a fictional character created by Alexandre Dumas for his seminal novel The Three Musketeers. Her main relation with the novel's titular heroes is her personal vendettas first against the novel's hero d'Artagnan after he discovered she was branded as a criminal with a fleur-de-lis, then against his mentor Athos who was her former husband. Her conflict with them ends in her death by beheading for her crimes."
Empress","Astarte","Astarte, also known as Athtart or Ashtart, is a goddess considered to be the western counterpart of Ishtar/Inanna. In various cultures of the ancient Near East, she was identified as a goddess of war, hunting, love, sex, horses and possibly the morning star. She was often referred to with the epithet ""name-of-Baal"" (or ""face-of-Baal""), especially in Phoenician texts, and is assumed to be Baal's consort in many traditions. Her symbols are thought to be the lion, the panther, and perhaps the eight pointed star."
Empress","Queen's Necklace (Treasure Demon)","Queen's Necklace originates from the infamous affair of the Diamond Necklace, which tarnished Queen Marie Antoinette's reputation, leading to the French Revolution and the queen's subsequent execution."
Empress","Yaksini","A yaksini (Sanskrit: यक्षिणी, yakṣiṇī) is the female counterpart of the male yaksa, and they both attend to Kubera (also called Kuber), the Hindu god of wealth who rules in the mythical Himalayan kingdom of Alaka. They both look after treasure hidden in the earth and resemble fairies. Yaksini are often depicted as beautiful and voluptuous, with wide hips, narrow waists, broad shoulders and exaggerated, spherical breasts. In the Uddamareshvara Tantra, thirty-six yaksini are described, including their mantras and ritual prescriptions. A similar list of yaksas and yaksini is given in the Tantraraja Tantra, where it says that these beings are givers of whatever is desired."
Empress","Lamia","According to Greek mythology, Lamia was a Libyan queen who fell in love with Zeus and bore him children. Hera became enraged and murdered all of Lamia's children (one version of the tale claims that Hera forced Lamia to kill and eat her own children). Lamia went insane with grief and began kidnapping and eating children, eventually turning into a hideous monster as a result. Legend states that Zeus granted Lamia the ability to remove her own eyes at will so she would not see her dead children when she closed her eyes. In some sources, Lamia became a Naga."
Empress","Hariti","Hariti is a demoness originating from what is now called Pakistan. She was originally an ogress who slew human children in her desperation to feed her hundreds of children. After the arrival of Buddhism, which came to Pakistan as a missionary religion, the legend of Hariti was given a new twist by Buddhist missionaries; being that, in order to put a stop to this way of feeding on the blood of children, Gautama Buddha hid away Priyankara, one of Hariti's sons, under a rice bowl and then pointed out to her that the suffering she was experiencing from losing one out of her hundreds of children could not be compared to that of the human mothers whose few children became her victims. Remorseful for her deeds, Hariti pledged to become the protector of childbirth and children and converted to Buddhism. From then on, she and her brood fed on pomegranates as a substitute for human flesh. This new image of her is what was incorporated into Buddhist lore, which because it came to comprise local Bactrian mythology, took on a new flavor before it spread from northern and western Pakistan to China and the other far reaches of Asia such as Japan."
Empress","Dakini","A dakini is a tantric deity described as an embodiment of enlightened energy that resembles a female. In each of her various guises, she serves as each of the Three Roots. She may be a human guru, a yidam or she may be a protector."
Empress","Titania","Titania is the high queen of the fae and the wife of the high fae king Oberon. With her faithful flower pixies by her side, she gathers magic from moonlight. Titania resides in the Kingdom of Fairyland, where she rules over the moonlit Fairy Forest. While considered stunningly beautiful and delicate, she is also portrayed as a very proud fairy, with powers that easily match those of her husband."
Empress","Kali","Kali is a Hindu goddess associated with death, time and destruction. The name Kali means ""black,"" but has by folk etymology come to mean ""force of time (kala)."" The name ""Kali"" means ""black one"" and is derived from the word ""kala"" (black), but has also come to mean ""goddess of time."" Despite her negative connotations, she is today considered the goddess of time and change. Although sometimes presented as dark and violent, her earliest incarnation as a figure of annihilation still has some influence. More complex Tantric beliefs sometimes extend her role so far as to be the ""ultimate reality"" or Brahman. She is also revered as Bhavatarini (literally ""redeemer of the universe""). Comparatively recent devotional movements largely conceive Kali as a benevolent mother goddess."
Empress","Mother Harlot","Mother Harlot, also known as ""Babylon the Great, Mother of Prostitutes and Abominations of the Earth,"" ""the Whore of Babylon"" or the Harlot for short, is an allegorical and apocalyptic figure of evil and one of several incarnations of evil that is said to plague the world during the end days as written in the Book of Revelation. She is depicted as a beautiful woman who is ""the mother of all harlots and of all abominations of the world."" While incredibly powerful and terrifying, she is destined to meet her end at the hands of The Beast as part of the apocalypse."
Emperor","Goemon","Ishikawa Goemon (石川 五右衛門*)? was a Japanese outlaw, and his birthname was Gorokichi. The historical Gorokichi is only mentioned in two sources, both of which were created after his death. The first one, the Toyotomi Hideyoshi fu (豊臣秀吉譜*)?, details his attempted assassination of the shogun Hideyoshi Toyotomi, his capture, and his execution alongside his young son in 1594. Goemon's death by being boiled alive was also described in a second historical source by Pedro de Morejon who transcribed his name as ""Ixicava Goyemon."" As time passed, Goemon's story was expanded to make him a hero similiar to Robin Hood, robbing the rich and giving his spoils to the poor. Stories from the 19th and the 20th century also make him out be a skilled ninja. Goemon and his infamous death eventually became the subject of various bunraku and kabuki plays."
Emperor","Kamu Susano-o","In Japanese mythology, Susanoo is the god of storms and the brother of Amaterasu, the goddess of the sun, and of Tsukuyomi, the god of the moon. All three were spawned from Izanagi when he washed his face clean of the pollutants of Yomi, the underworld."
Emperor","Regent (Treasure Demon)","The Regent Diamond, also known as Le Régent and the Pitt Diamond, is a 141 carat diamond considered to be the most beautiful and purest in the world. Like Koh-i-Noor, it was possibly mined in Kollur Mine, India. After many attempts to sell it to European royalty, including Louis XIV, it was purchased by the French Regent Philippe II, Duke of Orléans in 1717. It has been used by the likes of Louis XV, Marie Antoinette, and Napoleon Bonaparte. Presently, it remains in the French Royal Treasury at the Louvre. Its value is estimated at $61,440,000 USD."
Emperor","Eligor","Eligos, also known as Eligor or Abigor, is the 15th demonic spirit of the Ars Goetia and a fallen angel. He governs over 60 legions of spirits. He is a great duke and appears in the form of a goodly knight carrying a lance, pennon (flag) and a scepter (a serpent to Aleister Crowley). Alternatively, he is depicted as a ghostly specter, sometimes riding a semi-skeletal (sometimes winged) horse, or the Steed of Abigor. This is a minion of Hell itself, and was a gift from Beelzebub. It was created from the remains of one of the horses of the Garden of Eden."
Emperor","Setanta","Setanta is Cu Chulainn's given name. He obtained his more well-known alias when he killed Culann's guard dog in self-defense and volunteered to take its place (""Cu Chulainn"" means ""Culann's Hound"")."
Emperor","Thoth","Thoth, also known Djehuti, is one of the most important gods in Egyptian mythology, commonly depicted as a man with either the head of an ibis or a baboon. He was said to be self-created or born of the seed of Horus from the forehead of Set. Although according to one story, Thoth was born ""from the lips of Ra"" at the beginning of creation and was known as the ""god without a mother."" In another tale, Thoth is self-created at the beginning of time and, as an ibis, lays the cosmic egg which holds all of creation."
Emperor","Okuninushi","Formerly known as Onamuchi, Okuninushi (大国主, Oukuninushi)? is one of the Kunitsu and former ruler of Izumo, until Ninigi took over. In compensation, he was made ruler of the unseen realm of spirits and magic. He's said to be the god of nation-building, business and medicine."
Emperor","Barong","Barong is the protector of mankind that represents the forces of good in Indonesian lore. It uses its charms and magic to defend villagers against the deathly black magic of the witch Rangda. He is a guardian spirit that is most commonly seen in the form of a lion, although each region within Bali has its own version of Barong, the others being a dragon, boar or a tiger. Barong is animated by the brother spirit Banas Pati Rajah to do battle with Rangda in order to restore the balance between good and evil. However, after Rangda is killed, she is eventually resurrected, and Barong must do battle once again. This eternal battle is depicted in rituals seen in Bali, and in recent times have become an attraction for tourists."
Emperor","King Frost","King Frost likely comes from ""The Frost Fairies,"" a short story written by Margaret T. Canby about King (Jack) Frost, a kind fairy king from the cold North."
Emperor","Oberon","Oberon is the high king of the Fae and the husband of Titania (or Mab), the high queen of the Fae. He rules over the moonlight, dreams and all fairy rites. Some depictions say he is in charge of only the Seelie Court, but other depictions make him the leader of the entire fairyland. Although he has the face of a handsome young man, a curse has made him no taller than a young child that he received shortly after birth. However, the curse gives him eternal beauty."
Emperor","Baal","Baal is a western Semitic title that means Master or Lord. While it can actually refer to a large number of different deities, Baal in this case refers to Hadad, the Canaanite and Syrian god of rain, fertility, life, agriculture and thunder, particularly popular in Ugarit and Aleppo. He was worshipped in many ancient Middle Eastern communities, who considered him one of the most important gods in their respective local pantheons. He was at least in part derived from the Sumerian god Ishkur, but their character differed substantially; while Ishkur represented the destructive power of storms, the western Semitic Baal was the master of life-giving rains vital for farmers."
Emperor","Odin","Odin (Old Norse: Óðinn), meaning The Furious, is considered the chief god (known as an All-Father) of the Aesir (and sometimes the Vanir as well) in Norse mythology. He is associated with wisdom, war, frenzy, knowledge, battle and death and also magic, sorcery, poetry, the gallows, healing, royalty, prophecy, victory and the hunt, and is the husband of the goddess Frigg."
Hierophant","Berith","According to the writings in The Lesser Key of Solomon, Berith is the twenty-eighth demonic spirit listed in the Ars Goetia. He is a great duke of Hell with twenty-six legions of demons under his command. He is depicted as a knight or soldier wearing red armor and a golden crown; according to other grimoires, his skin is also red. He rides a gigantic red horse and burns those without manners."
Hierophant","Orobas","According to the Lesser Key of Solomon, Orobas is the 55th demonic spirit and a powerful great prince of Hell who could give conjurers perfect information about the past, present or future, bestow honors, reconcile them with foes and protect them from being tempted by demons. He would never deceive anyone. He commands 20 legions of spirits (26 according to Harley 6483, considered the least reliable of the manuscripts). He supposedly also gives true answers of divinity and the creation of the world."
Hierophant","Feng Huang","Fenghuang (鳳凰) are mythological birds originated from ancient Chinese belief that reign over all other birds. The males are called Feng and the females Huang. In modern times, however, such a distinction of gender is often no longer made and the Feng and Huang are blurred into a single feminine entity so that the bird can be paired with the Chinese dragon, which has male connotations. Generally they take the form of peacock in five colors."
Hierophant","Anzu","Anzu, also known as Zu, Anzud or Imdugud, was a demonic tempest bird in Mesopotamian mythology."
Hierophant","Unicorn","An unicorn is a legendary holy creature. Though the modern popular image of the unicorn is sometimes that of a horse differing only in the horn on its forehead, the traditional unicorn also has a billy-goat beard, a lion's tail and cloven hooves; these distinguish it from a horse. It's said to be able to release lightning from its horn. It has a violent temper and all who approach will be swiftly struck down. However, it does not attack virginal humans and will even allow them to ride it. Some say that its horn can neutralize any poison."
Hierophant","Daisoujou","Soujou (僧正) in historical East Asian regions is any high ranking Buddhist monk appointed by the government in power, in order to manage all the Buddhist temples and monks within the sovereignty's domain. In Japan, Daisoujou (大僧正) is the top official to hold this position, and there might be two to three more Soujous under Daisoujou depending on the time period, they are Kendaisoujou (権大僧正), (simply) Soujou, and Kensoujou (権僧正)."
Hierophant","Forneus","According to the writings in The Lesser Key of Solomon, Forneus is the thirtieth demonic spirit listed in the Ars Goetia. He is a Great Marquis of Hell with twenty-nine legions under his command, partly comprised of the order of angels and thrones, and appears as a sea monster. When summoned, he can make men well-versed in rhetoric, give them a good name, teach them foreign tongues, and make them trusted by friend and foe alike."
Hierophant","Bishamonten (demon)","Bishamonten (毘沙門天), also known as Tamonten (多聞天*)?, is one of four figures placed at the corners of the main altar in a Buddhist temple. These figures correspond to the four cardinal directions, with Bishamonten representing the north. Bishamonten originated as a deity of wealth Kubera in Hindu mythology and came to Japan with many attributes: guardian of the realm of the north, guardian of Buddhist law, god of victory in war and god of wealth and good fortune. Bishamonten is also one of the Seven Lucky Gods in Japanese mythology."
Hierophant","Kohryu","The Huang Long, literally meaning Yellow Dragon (黃龍), is the Chinese gold dragon that reigns over the Si Xiang, celestial creatures in Chinese constellation (Baihu, Xuanwu, Qinglong and Zhuque) and is located in the center of the four beasts. It is the embodiment of the element of Earth in Chinese five elements (Wu Xing) along with the Chinese quintessence, as well as the changing of the seasons. It is also known as Kohryu in Japan and Hwang-Ryong in Korea."
Lovers","Carmen","Carmen is a fictive female gypsy created by Prosper Mérimée. She first appeared in Mérimée's eponymous novella that was first written and published in 1845. The novella was adapted into a variety of different genres, most notably the opera Carmen by French composer Georges Bizet which diverges in significant points from Mérimée's original story."
Lovers","Hecate","Hecate, also known Hekate, was a popular chthonic goddess of magic and witchcraft, possibly originating among the Carians of Anatolia; the region where most theophoric names invoking Hecate, such as Hecataeus or Hecatomnus, progenitor of Mausollus, are attested, and where Hecate remained a great goddess into historical times, at her unrivaled cult site in Lagina. While many researchers favor the idea that she has Anatolian origins, it has been argued that Hecate must have been a Greek goddess. The earliest inscription is found in late archaic Miletus, close to Caria, where Hecate is a protector of entrances."
Lovers","Pixie","Pixies are small mischievous creatures that inhabit the countryside and woodlands that like to play pranks on humans who appears in the local folklore of southwest England. Depending on the tale told, pixies can vary in size from tiny enough to fit in the palm of a human's hand to the size of a small child, although they are always a good deal below the size of an average human. They can be portrayed with or without wings, and over the years have taken on many traits usually associated with fairies, often leading to the common misconception that they are one and the same."
Lovers","Saki Mitama","In Japanese belief, Saki Mitama is a part of the soul that brings good fortune and blessings. It is said to bring prosperity in hunting, fishing and harvests, however some believe this is actually the purpose of Nigi Mitama."
Lovers","Leanan Sidhe","The Leanan Sídhe, also known as the fairy lover, is a beautiful fairy of the Aos Sí (or fairy folk) who takes a human lover in Celtic and Irish folklore. Leanan is portrayed as an exceptionally beautiful female who lives near tombs and cemeteries, and is always searching for male human lovers, especially widowers who visit the graves of their deceased wives."
Lovers","Ame-no-Uzume","Ame-no-Uzume, also known as Ame-no-Uzume-no-Mikoto, The Great Persuader, and The Heavenly Alarming Female, is the goddess of dawn, mirth, meditation, revelry and the arts in the Shinto religion of Japan, and the wife of Sarutahiko Ohkami. Her name can also be pronounced as Ama-no-Uzume. She is also known as Oumiyanome-no-Ohkami, an inari kami possibly due to her relationship with her husband."
Lovers","Kushinada-Hime","In Japanese mythology, Kushinada-Hime (櫛名田比売 in Kojiki or 奇稲田姫 in Nihonshoki), or simply Kushinada, was the daughter of two lesser gods of the Kunitsu, Ashinazuchi and Tenazuchi. She would later become the wife of the god of storms, Susano-o."
Lovers","Narcissus","Narcissus (Greek: Νάρκισσος) was a strong and beautiful boy of Greek mythology. He is also known for his cruel disposition; he rejected the love of the youths, boy and girl, who adored him. His final act of rejection led to him being cursed by the deity of retribution, Nemesis. He fell in love with his own reflection in the water, which inadvertently led to his death. Accounts vary on the circumstances that brought Narcissus to his watery death, and even the cause of his death differs; he either drowned himself trying to embrace the image, starved to death or killed himself for being unable to accept this love. Either way, a flower grew from the spot he died, which was named the ""narcissus."""
Lovers","Parvati","Parvati is the Hindu goddess of fertility, love, beauty, harmony, marriage, children and devotion; as well as of divine strength and power. This beautiful goddess is also the second consort of Shiva in the Hindu mythology. A mountain princess, she is the reincarnation of the goddess Sati (Shiva's first consort), and won Shiva's love in her previous life despite his asceticism, but immolated herself after her father's disapproval. Reborn as Parvati, daughter of the snow mountain god Himalayas, she sought Shiva out. Because the gods required Shiva's offspring to defeat their fierce adversaries, they sacrificed Kama in order to stoke Shiva's suppressed desire for a female partner. The two reunited eventually and together gave birth to Kartikeya and later on, Ganesha. They have the ability to merge into the half-male, half-female Ardha."
Lovers","Raphael","Raphael, or Raphaela, is one of the four main seraphim or archangels of God within the hierarchy of angels from Christian and Islamic mythology, His name means ""It is God that heals."" Not all branches of these religions consider the identification of Raphael to be canonical."
